Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_Months,Default_Status
4040,26,13194,3759,850,36,No
4041,40,29856,15329,696,24,Yes
4042,23,30339,5405,662,24,No
4043,37,11248,3058,604,48,No
4044,32,13444,6217,566,48,No
4045,21,19992,2156,723,12,No
4046,37,22287,5453,647,36,No
4047,23,22605,9510,683,24,No
4048,46,11162,2153,651,12,No
4049,35,22491,5653,653,60,No
4050,56,15387,5278,667,12,No
4051,52,12293,3823,683,48,No
4052,52,21905,3351,725,60,No
4053,24,20816,11846,551,12,Yes
4054,38,32887,4017,696,36,No
4055,39,14321,6800,546,24,Yes
4056,63,24774,3362,706,60,No
4057,55,10053,3354,675,36,No
4058,60,19198,3603,643,12,No
4059,34,27773,4736,646,48,No
4060,53,28969,4720,660,48,No
4061,34,29068,9487,737,36,No
4062,54,32931,11780,730,48,No
4063,24,17625,2937,720,24,No
4064,44,28222,16642,542,36,No
4065,49,56070,12833,696,36,No
4066,39,17438,5744,458,48,No
4067,26,43918,9140,479,36,Yes
4068,53,34140,11845,739,12,No
4069,60,19280,9215,534,60,No
4070,39,20101,7247,635,60,No
4071,21,23369,5674,762,48,No
4072,25,33192,7441,696,24,No
4073,47,26938,12915,679,24,No
4074,36,17370,2763,645,48,No
4075,26,7777,2216,660,48,No
4076,60,30825,5417,599,36,No
4077,33,8381,1919,611,24,No
4078,55,11125,1961,656,60,No
4079,39,18011,9786,668,48,No
4080,32,12003,5592,637,60,No
4081,36,25816,9822,471,60,Yes
4082,63,18994,4030,775,24,No
4083,30,32617,11582,724,60,No
4084,45,9859,3553,633,36,No
4085,40,15820,6252,727,36,No
4086,51,22072,2870,621,24,No
4087,24,22502,13196,675,36,Yes
4088,64,31163,10368,496,48,Yes
4089,43,13942,7853,670,24,No
4090,22,17430,1828,627,60,No
4091,42,28386,6352,667,48,No
4092,57,7337,1115,786,24,Yes
4093,28,26701,12944,648,60,No
4094,27,32272,8392,613,60,No
4095,34,11306,5881,614,60,No
4096,23,18816,9712,536,60,Yes
4097,36,46459,20158,682,60,No
4098,39,30635,13261,692,24,No
4099,38,27542,12396,655,36,No
4100,36,36151,15793,723,60,No
4101,28,54299,15934,724,48,No
4102,53,22231,9813,655,24,No
4103,32,17969,9859,696,12,Yes
4104,31,36107,9614,823,36,No
4105,25,20055,11480,584,48,Yes
4106,47,13849,1478,711,60,Yes
4107,32,16813,4615,656,24,No
4108,37,25749,4275,733,24,No
4109,26,17592,2872,586,60,Yes
4110,53,18260,9270,666,48,No
4111,25,13178,7368,595,24,Yes
4112,48,45147,22071,508,36,Yes
4113,34,18558,10917,762,48,No
4114,25,15432,3212,615,60,No
4115,53,16275,2773,582,48,No
4116,61,32901,11855,603,48,No
4117,39,29336,15093,795,12,No
4118,42,17138,2055,754,60,No
4119,25,22385,13381,632,36,No
4120,22,25294,10146,718,60,No
4121,50,15490,9130,563,12,Yes
4122,59,10195,2880,691,60,No
4123,24,28495,9375,615,60,No
4124,53,15924,7582,684,36,No
4125,33,27451,13625,540,12,Yes
4126,40,25861,5599,602,60,No
4127,27,22649,12794,664,60,Yes
4128,35,17799,9499,663,24,No
4129,43,16043,1750,532,60,Yes
4130,34,12466,2047,572,36,Yes
4131,43,16197,5637,683,24,No
4132,39,29272,9673,674,12,No
4133,49,44307,20124,702,48,No
4134,40,41173,5964,665,36,No
4135,49,23687,10006,565,12,Yes
4136,44,44295,18080,621,24,No
4137,38,18893,4096,692,48,No
4138,30,11550,4287,569,12,Yes
4139,61,57551,12149,559,36,Yes
4140,28,28750,4987,625,24,No
4141,46,10225,3952,671,36,No
4142,49,48027,28275,502,36,Yes
4143,30,15188,3318,630,24,No
4144,37,16933,4701,691,60,No
4145,22,36705,8379,707,36,No
4146,26,43514,10148,569,24,Yes
4147,25,13354,4034,679,36,Yes
4148,48,45958,20723,729,60,No
4149,61,34102,4071,698,24,No
4150,25,14766,8543,617,12,Yes
4151,38,19478,2398,459,12,Yes
4152,46,47007,25413,666,12,No
4153,40,10094,5523,776,48,Yes
4154,61,43930,15913,715,36,No
4155,47,33631,5666,710,36,No
4156,32,28412,10869,663,24,No
4157,27,23525,9746,721,48,No
4158,23,58986,31196,674,36,No
4159,30,63510,23844,510,24,No
4160,54,16193,4944,721,60,No
4161,45,29914,15529,581,36,No
4162,55,56229,33201,655,36,No
4163,36,14875,6285,709,60,No
4164,22,24873,13361,590,60,Yes
4165,44,36385,14530,571,36,Yes
4166,30,8042,3577,688,60,No
4167,58,33332,14802,560,24,No
4168,42,12781,5782,634,36,Yes
4169,46,24249,6317,740,36,No
4170,63,39033,15138,780,12,No
4171,59,6670,2648,507,36,No
4172,47,32628,8402,632,12,No
4173,49,61032,16779,751,60,No
4174,58,16870,8116,618,60,Yes
4175,40,29388,11501,713,24,No
4176,47,42943,7498,719,12,No
4177,61,9932,5152,601,36,Yes
4178,40,32166,17419,684,12,No
4179,64,36749,12240,689,60,No
4180,39,30312,6197,722,60,No
4181,40,23001,13198,519,24,Yes
4182,55,13356,7227,753,60,No
4183,22,44166,9813,704,12,No
4184,50,22409,3311,559,36,No
4185,54,14017,4490,639,36,No
4186,42,18788,8232,717,12,No
4187,23,26481,4970,563,24,Yes
4188,26,10091,3598,576,36,Yes
4189,35,22224,6949,651,12,No
4190,47,17882,9750,615,12,Yes
4191,30,42959,13522,670,60,No
4192,29,8626,3164,715,60,Yes
4193,53,35220,20344,671,24,Yes
4194,52,44736,11177,649,24,No
4195,26,8790,2149,716,24,No
4196,61,9333,4664,641,12,No
4197,56,53795,12844,590,12,No
4198,22,14014,7230,742,60,Yes
4199,49,103509,15295,456,36,Yes
4200,24,8929,1389,655,24,No
4201,21,23981,13205,620,48,No
4202,39,21770,8063,576,24,No
4203,46,19848,9118,673,60,No
4204,45,27763,5903,686,12,No
4205,30,28576,5233,583,60,Yes
4206,35,20255,10481,538,60,No
4207,42,13265,3705,545,60,Yes
4208,41,37193,12181,795,48,No
4209,42,30152,3436,803,48,No
4210,56,23325,6832,652,24,No
4211,54,29678,14400,540,12,No
4212,50,32353,16520,638,60,Yes
4213,45,15050,6763,473,36,Yes
4214,48,29153,13004,675,24,No
4215,21,16705,5898,570,24,Yes
4216,24,32893,12142,553,60,No
4217,27,20006,9429,728,24,No
4218,29,29907,6688,637,60,No
4219,56,17731,3825,719,24,No
4220,39,30694,17647,746,12,No
4221,21,13502,1537,642,24,No
4222,30,22428,3806,649,24,No
4223,56,35965,13852,734,36,No
4224,29,27822,13046,606,12,No
4225,62,24246,8945,742,12,No
4226,52,54272,15062,488,12,No
4227,52,36747,21643,621,24,No
4228,26,33784,15267,664,48,No
4229,58,30607,15783,553,24,Yes
4230,37,32576,3913,679,60,No
4231,30,50440,10993,663,36,No
4232,47,17875,5131,591,12,No
4233,55,36486,6979,588,60,No
4234,41,26324,3591,580,60,No
4235,45,18186,3865,524,48,Yes
4236,48,20955,7686,778,12,No
4237,35,24577,11007,633,24,No
4238,24,14328,6977,541,12,Yes
4239,49,33928,4121,640,36,No
4240,29,20922,6569,669,12,No
4241,47,22981,3702,584,60,Yes
4242,46,43416,13702,620,60,No
4243,39,23502,7449,754,24,No
4244,48,47874,16713,556,24,Yes
4245,37,16942,9257,603,24,Yes
4246,63,12726,6395,489,36,Yes
4247,61,19053,7971,795,12,No
4248,62,5391,2925,702,48,No
4249,40,34644,15216,646,12,No
4250,60,13102,6674,592,24,Yes
4251,59,16173,6176,588,36,Yes
4252,43,31512,11426,628,12,No
4253,52,23378,10801,689,60,No
4254,53,17671,1941,564,12,No
4255,25,7956,3541,612,60,No
4256,63,42209,23943,718,12,No
4257,54,31619,14448,778,12,No
4258,60,61565,7289,693,12,No
4259,31,16347,4723,597,24,No
4260,23,10644,5372,637,60,No
4261,53,36220,20982,682,36,No
4262,31,20049,5715,626,48,No
4263,36,30154,15698,706,60,Yes
4264,38,49511,26335,591,24,Yes
4265,50,26744,4322,779,60,No
4266,30,23948,12522,642,36,No
4267,38,24710,6477,599,60,Yes
4268,58,9714,3852,697,24,Yes
4269,39,38331,14162,571,24,No
4270,56,39578,17078,661,48,No
4271,33,28718,13504,762,36,No
4272,23,10324,3308,552,48,No
4273,30,20731,11280,745,12,No
4274,58,45218,22823,546,24,Yes
4275,21,16599,8178,715,48,No
4276,47,39820,13105,574,24,No
4277,28,22641,2689,745,24,No
4278,62,31453,10886,603,12,No
4279,37,17924,9844,621,24,Yes
4280,29,22975,4485,574,48,No
4281,26,27401,16202,457,36,Yes
4282,63,12815,6456,558,60,Yes
4283,45,25259,11490,515,48,No
4284,59,5743,2518,486,12,Yes
4285,48,16305,6416,673,60,No
4286,53,28909,13307,771,24,No
4287,57,38566,11992,793,48,No
4288,29,27899,14581,556,60,Yes
4289,38,10991,4925,641,48,No
4290,41,36917,17927,743,24,No
4291,22,12461,6183,545,48,Yes
4292,63,29944,4372,746,12,No
4293,58,12671,1619,747,60,No
4294,60,14963,7488,494,60,Yes
4295,56,13654,3136,461,60,Yes
4296,63,23611,9231,617,48,No
4297,57,19974,6428,725,24,No
4298,35,28408,3153,528,48,Yes
4299,48,21822,2621,486,48,No
4300,38,10311,5295,655,60,Yes
4301,54,25283,10210,700,24,No
4302,42,9126,3302,595,36,Yes
4303,31,14158,8100,602,24,Yes
4304,33,18362,3425,700,48,No
4305,24,17736,4061,580,12,No
4306,42,9665,4623,586,24,No
4307,27,43720,21318,672,60,No
4308,63,50211,15186,681,12,No
4309,44,67872,39059,632,36,No
4310,24,39097,22251,768,36,No
4311,48,18074,1919,709,12,No
4312,35,17919,3335,621,36,No
4313,21,17431,8891,546,12,Yes
4314,23,59445,15907,729,48,No
4315,34,20790,3071,732,12,No
4316,58,41548,20462,642,48,No
4317,21,39963,13079,672,60,No
4318,58,24216,8383,706,60,No
4319,58,10659,2059,778,36,No
4320,41,21016,9046,720,12,No
4321,49,23705,8904,685,48,No
4322,25,41729,8485,724,60,No
4323,30,22241,6008,742,60,No
4324,48,12036,4795,671,60,No
4325,41,36096,20301,723,36,No
4326,27,19657,11011,595,60,Yes
4327,23,6169,1504,732,24,No
4328,40,25912,12121,596,36,Yes
4329,39,28293,13800,569,12,No
4330,55,14451,7289,639,24,Yes
4331,24,20009,7711,542,36,No
4332,25,30603,3221,602,36,No
4333,21,26001,12502,680,48,No
4334,24,10083,1545,672,24,No
4335,32,41223,6531,701,24,No
4336,47,51697,20824,702,24,No
4337,62,17067,10099,679,60,Yes
4338,43,8476,1875,581,60,No
4339,45,32388,13697,723,12,No
4340,41,15732,3961,641,12,No
4341,44,28788,15815,669,12,Yes
4342,45,66243,26282,658,60,No
4343,52,10166,2071,775,48,Yes
4344,52,14789,3417,554,12,No
4345,25,19985,6320,622,36,No
4346,56,42017,6765,692,60,No
4347,62,130327,18163,651,48,No
4348,62,24922,10966,611,36,No
4349,59,9738,2956,496,36,Yes
4350,36,18531,8581,627,60,No
4351,53,14951,2317,678,24,Yes
4352,41,31596,12794,693,48,No
4353,29,26594,8554,636,60,No
4354,26,13083,1687,664,24,No
4355,55,14519,5406,558,60,Yes
4356,59,18397,2601,681,60,No
4357,42,19541,10041,650,36,No
4358,61,21566,8970,663,60,No
4359,25,22571,8542,632,24,No
4360,62,40840,6809,667,36,No
4361,43,18067,4403,700,24,No
4362,37,16784,5814,670,24,No
4363,32,11278,4698,504,36,Yes
4364,43,19694,3773,672,24,No
4365,36,25036,2614,618,12,No
4366,23,9301,2533,593,60,Yes
4367,50,18560,6337,757,36,No
4368,42,39345,7562,575,36,Yes
4369,29,30459,10541,584,12,No
4370,49,26548,7147,470,12,No
4371,57,30049,9842,765,12,No
4372,43,16533,4525,721,12,No
4373,33,15468,6407,623,48,No
4374,52,41604,5052,699,36,No
4375,43,33333,6181,471,24,No
4376,37,15166,4798,688,36,Yes
4377,60,8609,2394,581,36,Yes
4378,41,15325,4533,783,36,No
4379,22,28904,14506,679,12,Yes
4380,57,15849,8608,660,12,No
4381,26,25978,5827,584,48,Yes
4382,64,44796,23213,584,36,Yes
4383,38,21025,6925,697,60,No
4384,50,24759,5865,583,48,No
4385,42,31022,18387,580,12,Yes
4386,53,12822,6570,762,36,Yes
4387,50,14965,8936,673,12,No
4388,37,31668,5829,562,24,Yes
4389,63,22437,3857,694,12,No
4390,52,23409,8232,627,12,No
4391,62,22396,9391,508,48,Yes
4392,34,35923,6664,610,24,No
4393,30,27387,14521,566,60,Yes
4394,56,27567,10089,670,60,No
4395,54,40582,12396,597,60,Yes
4396,29,49182,19723,657,36,No
4397,62,67629,28233,703,60,No
4398,48,16489,2001,838,36,No
4399,31,75712,45423,808,12,No
4400,34,12728,3588,667,60,No
4401,59,57966,7580,645,48,No
4402,39,16042,8440,602,24,Yes
4403,35,21280,12693,518,24,Yes
4404,48,22232,11297,467,12,Yes
4405,44,14278,7509,582,24,Yes
4406,28,23002,9499,780,24,No
4407,63,14651,8221,778,12,No
4408,29,11879,1400,655,12,Yes
4409,53,21604,10442,687,12,No
4410,53,48773,21233,601,48,No
4411,39,19399,2420,647,12,No
4412,23,35260,13116,587,12,No
4413,30,14431,5159,587,12,Yes
4414,60,11594,5168,699,60,No
4415,62,27637,3835,601,60,No
4416,21,52987,26633,689,48,No
4417,49,24452,4149,638,48,No
4418,54,33300,10300,763,24,No
4419,33,46516,25148,694,60,No
4420,21,21627,8224,669,48,No
4421,54,20413,5915,535,48,No
4422,49,27890,3461,610,24,No
4423,33,30485,13295,645,12,No
4424,49,10943,6492,654,36,No
4425,59,25536,14195,703,24,No
4426,44,22018,10098,666,36,No
4427,46,14842,2265,567,24,Yes
4428,37,21270,4673,697,24,No
4429,27,12299,2378,613,12,No
4430,33,10347,2873,598,48,Yes
4431,25,22775,4959,561,60,Yes
4432,46,34580,7684,621,24,No
4433,23,18515,7560,605,12,No
4434,27,13624,3533,742,36,No
4435,59,14725,6458,628,48,No
4436,21,28983,16634,692,24,No
4437,37,50700,21255,505,36,Yes
4438,63,32377,15405,709,24,No
4439,45,42209,20082,701,60,No
4440,23,13045,3461,533,60,Yes
4441,35,21227,2281,580,48,No
4442,49,36656,4674,596,36,No
4443,63,10942,2637,633,60,No
4444,52,15848,7048,593,12,No
4445,46,35277,19520,630,48,Yes
4446,36,25064,14522,702,24,Yes
4447,45,13594,1535,605,36,No
4448,48,9745,5798,673,36,No
4449,29,42987,11230,664,12,No
4450,21,7889,4113,413,60,Yes
4451,49,30218,5745,585,36,Yes
4452,42,16873,2217,728,12,No
4453,36,37180,10751,578,12,Yes
4454,61,13081,6925,564,24,Yes
4455,64,81421,17131,732,12,No
4456,61,26934,4766,662,48,No
4457,27,29247,16229,766,36,Yes
4458,34,14965,8517,612,48,No
4459,49,20605,2189,746,12,No
4460,39,20874,9679,578,12,No
4461,39,54069,13766,444,48,No
4462,22,26910,7732,703,24,No
4463,61,28909,9671,695,12,No
4464,35,28748,9009,703,48,No
4465,23,30161,10782,633,48,No
4466,31,10995,4301,767,36,No
4467,50,61367,20422,719,24,No
4468,60,14203,6402,715,60,No
4469,38,21607,9924,659,48,No
4470,22,47369,15166,542,36,No
4471,52,57948,9922,655,60,No
4472,28,32957,13852,678,36,No
4473,42,17114,8325,812,36,No
4474,26,23479,9838,671,24,No
4475,32,23944,9434,566,12,No
4476,60,24372,5232,687,24,No
4477,56,11908,5031,750,60,No
4478,35,41359,11060,786,24,No
4479,48,23559,13187,641,12,Yes
4480,38,15350,6552,634,24,No
4481,22,17168,4104,537,24,No
4482,33,25208,8481,601,24,No
4483,35,10922,5715,684,48,No
4484,40,34173,9149,528,48,No
4485,49,24769,8984,813,24,No
4486,62,48187,21194,621,12,No
4487,49,22897,10927,659,12,No
4488,23,12802,2393,677,12,No
4489,39,12101,4629,740,12,No
4490,23,18117,10074,671,36,No
4491,34,19101,11158,564,24,No
4492,60,16586,7100,683,24,No
4493,24,23487,13900,740,36,Yes
4494,31,16377,6311,578,12,Yes
4495,51,25011,8036,714,60,No
4496,63,16978,6380,670,60,No
4497,52,30207,4768,657,36,No
4498,47,18862,5674,598,60,Yes
4499,50,41072,13521,632,48,No
4500,63,30520,16002,685,24,No
4501,22,24265,11630,616,60,No
4502,29,19854,7955,571,48,Yes
4503,48,10306,2820,568,24,No
4504,51,44657,8641,672,48,No
4505,54,15671,4292,689,24,No
4506,35,23048,10138,644,24,No
4507,45,26157,6055,795,60,No
4508,56,20095,6298,513,36,Yes
4509,28,43360,12721,680,60,No
4510,29,11959,5773,502,12,Yes
4511,57,52416,28403,641,48,No
4512,59,30815,13857,670,12,No
4513,52,19473,5273,635,24,No
4514,37,19582,6199,493,60,Yes
4515,55,7270,1248,642,12,No
4516,57,14412,2652,650,12,No
4517,39,18454,3361,721,12,No
4518,64,24053,3975,535,24,No
4519,49,41348,7847,765,24,No
4520,27,61008,12283,448,24,No
4521,48,25238,3935,546,12,No
4522,29,24411,10255,664,48,No
4523,48,17237,10259,674,60,Yes
4524,26,9343,5041,770,60,Yes
4525,49,16270,1997,665,24,No
4526,37,19875,6191,641,12,No
4527,36,35871,18999,685,48,Yes
4528,43,28559,4778,462,36,No
4529,51,24606,12889,569,24,Yes
4530,23,16475,6529,555,36,Yes
4531,41,8175,4624,726,60,No
4532,46,8426,4533,754,60,No
4533,56,9586,4203,799,48,No
4534,62,19034,8163,695,48,No
4535,57,36207,7479,721,36,No
4536,42,35722,5657,657,60,No
4537,62,32756,10078,610,48,No
4538,32,17025,3290,563,48,Yes
4539,62,39031,5901,556,60,No
4540,33,13828,3473,540,60,Yes
4541,31,33748,17894,708,12,No
4542,36,9534,1035,617,48,No
4543,28,12227,3011,592,36,Yes
4544,60,50327,15703,487,24,Yes
4545,60,19892,7067,576,24,Yes
4546,22,15670,2989,627,60,No
4547,50,38230,22254,527,36,Yes
4548,50,40484,15765,850,12,No
4549,32,17736,6403,542,48,Yes
4550,30,25317,2643,742,12,No
4551,64,23587,8086,640,36,No
4552,31,5358,2779,604,12,No
4553,35,10960,2299,630,60,No
4554,36,35281,9723,651,24,No
4555,37,14526,1602,668,60,Yes
4556,46,28707,16893,571,48,No
4557,22,25122,3349,694,60,No
4558,32,40445,22208,627,36,Yes
4559,46,11137,2856,543,36,Yes
4560,43,26825,10563,615,48,No
4561,38,21317,9372,763,48,No
4562,52,14840,2528,667,24,No
4563,58,14788,4759,650,12,No
4564,23,24679,6483,618,24,No
4565,58,30176,3871,624,60,No
4566,23,22738,11746,667,12,No
4567,50,23094,2830,628,48,No
4568,21,17167,7323,686,36,No
4569,50,17745,4561,675,60,No
4570,52,14820,2905,554,24,Yes
4571,48,16995,7368,692,48,No
4572,41,29653,11483,573,12,Yes
4573,33,31357,8078,570,12,No
4574,47,11638,4148,647,36,No
4575,56,14069,3139,670,48,No
4576,27,15441,8212,699,48,Yes
4577,42,21332,5480,477,60,Yes
4578,30,9494,2113,713,60,No
4579,59,14193,6754,683,12,No
4580,35,11017,1198,591,24,No
4581,35,26909,6296,631,12,No
4582,24,21702,6243,665,60,No
4583,52,17478,9457,370,60,Yes
4584,43,12943,7445,549,60,Yes
4585,26,17614,8071,742,12,No
4586,44,16608,5750,601,48,Yes
4587,40,49877,20963,643,24,No
4588,57,36261,11132,640,24,No
4589,40,15594,3889,707,60,Yes
4590,32,23923,13763,617,36,No
4591,53,35316,5569,624,12,No
4592,48,15591,4259,665,48,Yes
4593,28,10844,5959,717,60,No
4594,21,8969,4139,743,36,No
4595,57,41611,4766,624,60,No
4596,42,20019,2233,610,36,No
4597,26,25480,9128,638,24,No
4598,41,16529,5655,756,36,No
4599,52,11684,3756,712,24,No
4600,55,12827,3221,611,24,No
4601,35,11265,6683,520,12,Yes
4602,25,33691,7950,738,36,No
4603,26,46456,16028,747,48,No
4604,45,22440,6786,561,48,Yes
4605,60,10312,1909,614,36,Yes
4606,49,28234,5683,720,12,No
4607,27,41460,23182,680,48,Yes
4608,60,35804,18945,490,60,Yes
4609,33,21707,4331,559,48,No
4610,58,19589,10535,696,12,Yes
4611,38,21620,4423,669,24,No
4612,22,40644,16797,703,24,No
4613,28,32214,4530,712,24,No
4614,31,18162,9810,669,12,Yes
4615,53,17935,2255,683,24,No
4616,58,17311,6534,604,24,No
4617,47,12934,6335,659,12,No
4618,40,43300,6859,675,60,No
4619,32,14854,4489,786,48,No
4620,63,28145,3404,584,12,Yes
4621,51,15824,6984,707,12,No
4622,47,17350,4402,640,36,No
4623,52,20807,7900,709,24,No
4624,30,28929,16384,640,60,No
4625,23,19348,4893,744,36,No
4626,47,12461,1549,590,60,Yes
4627,55,22237,9735,661,24,No
4628,51,15012,7407,685,24,No
4629,35,47663,27593,595,24,Yes
4630,36,19341,3460,674,48,No
4631,33,15772,4669,730,60,No
4632,55,59124,30866,644,60,No
4633,31,31870,16044,710,36,No
4634,41,14067,5801,596,12,Yes
4635,31,14832,3480,562,24,Yes
4636,50,27919,6756,705,24,No
4637,55,22510,3646,605,36,No
4638,42,34375,19281,515,60,Yes
4639,58,15814,2948,589,48,Yes
4640,51,31274,12085,757,60,No
4641,34,7192,2820,734,48,No
4642,44,20389,5806,560,48,No
4643,52,16178,4469,533,60,Yes
4644,56,17544,7619,617,24,No
4645,52,20922,6154,733,48,No
4646,35,38919,8856,634,36,No
4647,63,12369,3705,635,36,No
4648,55,7375,3715,600,48,No
4649,23,13107,7644,628,24,Yes
4650,36,36725,15350,717,48,No
4651,25,9676,4751,656,36,No
4652,41,16548,6063,633,36,No
4653,30,33516,13822,702,60,No
4654,39,21392,12707,655,24,No
4655,45,38729,12362,726,60,No
4656,24,7962,1059,595,12,Yes
4657,49,18754,10849,671,48,Yes
4658,39,42984,21342,721,60,No
4659,63,12538,3750,774,24,No
4660,22,36953,21846,562,48,No
4661,30,19577,5339,636,48,No
4662,63,27366,7828,544,48,No
4663,45,41453,16782,572,48,No
4664,40,27307,6476,651,48,No
4665,39,16389,7363,487,24,Yes
4666,43,29173,5146,683,12,No
4667,44,15821,2436,694,36,No
4668,31,25252,9278,643,12,No
4669,54,11779,4449,582,36,Yes
4670,48,22349,3426,630,60,No
4671,25,39920,23236,819,48,No
4672,25,18970,7334,608,60,No
4673,41,38057,6679,586,60,No
4674,32,103436,26450,465,36,No
4675,24,21709,10857,733,24,No
4676,62,29944,10828,550,48,No
4677,40,27957,5425,657,60,No
4678,58,24650,3732,818,12,No
4679,45,32661,10300,679,48,No
4680,34,19456,5227,678,24,No
4681,31,15815,6768,623,48,No
4682,52,10268,5777,675,60,No
4683,31,18557,4154,656,12,No
4684,38,34569,18239,693,60,No
4685,47,13767,7712,456,24,Yes
4686,38,24917,13729,680,36,No
4687,43,20711,11930,684,12,No
4688,31,16149,8414,850,24,Yes
4689,41,8720,3459,649,24,No
4690,64,43539,13276,667,60,No
4691,25,28526,9865,681,60,No
4692,43,83503,44783,683,60,Yes
4693,61,37786,9472,551,36,No
4694,45,43056,7734,715,48,No
4695,61,9184,1565,576,48,No
4696,30,9105,4675,682,60,No
4697,42,22497,10815,581,60,Yes
4698,39,12406,4327,632,36,Yes
4699,21,15667,3719,612,48,No
4700,27,77896,34181,630,36,No
4701,24,39932,4760,643,24,No
4702,21,13796,5299,679,48,No
4703,35,6747,2018,642,60,No
4704,60,13227,7789,719,12,Yes
4705,32,16670,5897,607,24,No
4706,42,18757,7055,684,12,No
4707,42,11619,5300,583,36,Yes
4708,37,38751,13263,792,36,No
4709,49,15433,3276,684,36,No
4710,34,30463,11229,594,60,Yes
4711,40,22628,12946,788,36,No
4712,53,35215,10739,691,12,No
4713,63,19556,8601,594,24,Yes
4714,35,13870,8169,639,60,No
4715,32,16329,8408,558,24,Yes
4716,60,16444,7062,558,36,Yes
4717,40,61838,28940,746,48,No
4718,50,22885,13004,578,60,Yes
4719,58,22077,12801,542,36,No
4720,23,34235,20009,700,60,No
4721,48,22025,9092,782,48,No
4722,46,38593,11282,742,12,No
4723,50,18287,3046,833,12,No
4724,33,17381,5088,843,12,No
4725,33,13492,7710,577,48,Yes
4726,22,55549,30268,625,24,No
4727,57,21270,7696,524,48,No
4728,58,12246,4512,556,48,Yes
4729,22,24304,6184,735,36,No
4730,56,15914,5207,672,12,No
4731,46,18127,8288,766,60,No
4732,31,25729,7749,580,24,No
4733,28,47121,9141,606,60,No
4734,64,23174,8584,697,36,No
4735,60,15436,3282,734,36,No
4736,63,17112,10047,519,24,Yes
4737,42,30583,9027,630,60,No
4738,40,8273,4590,681,24,No
4739,28,13077,2782,712,24,No
4740,49,24497,4767,728,12,No
4741,60,9383,3832,644,60,No
4742,46,18840,9225,551,12,No
4743,50,17341,6648,495,12,No
4744,37,34157,7340,635,12,No
4745,40,19435,2311,626,48,No
4746,36,39868,16311,586,36,Yes
4747,63,22912,3792,721,36,No
4748,27,53542,14541,558,48,Yes
4749,36,11006,4819,597,24,No
4750,47,49442,7367,743,60,No
4751,43,17933,2934,588,60,Yes
4752,44,46026,6021,675,60,No
4753,29,39839,23825,649,12,No
4754,55,5292,1553,669,60,Yes
4755,40,27989,15475,720,60,No
4756,57,36272,8951,676,60,No
4757,62,42800,20398,539,36,No
4758,37,12230,2562,552,48,No
4759,51,29589,10331,673,24,No
4760,28,24283,12440,576,48,Yes
4761,35,27329,13887,726,60,No
4762,51,36296,18044,674,24,No
4763,50,39275,20103,512,24,Yes
4764,40,15869,3264,801,48,No
4765,59,25152,8579,620,48,No
4766,32,22484,7699,633,48,No
4767,37,19542,10655,683,48,No
4768,62,20498,5092,643,12,No
4769,50,24294,13744,726,36,No
4770,49,16301,5304,568,36,Yes
4771,39,34252,14895,741,60,No
4772,31,41550,9741,704,12,No
4773,54,14613,4459,588,24,No
4774,27,42581,19370,670,48,No
4775,64,14627,5212,746,60,No
4776,54,34506,19508,691,24,No
4777,40,42541,19933,661,36,No
4778,58,21009,8029,699,24,No
4779,44,14687,7979,706,48,No
4780,30,16410,7101,609,48,No
4781,52,26394,11182,662,36,No
4782,35,58825,13128,717,48,No
4783,57,9448,2810,660,12,No
4784,40,23158,10227,592,60,Yes
4785,23,21077,11505,672,36,Yes
4786,57,17531,4519,618,36,No
4787,60,21154,4394,696,24,No
4788,28,16796,6665,764,36,No
4789,60,41010,5478,704,60,No
4790,64,43098,19707,584,12,Yes
4791,43,23018,10394,674,24,No
4792,60,20525,5695,443,60,Yes
4793,31,17214,9404,642,36,No
4794,28,23043,8090,725,48,No
4795,49,55487,23464,682,48,No
4796,50,20913,4282,658,60,No
4797,30,14476,4468,820,12,No
4798,59,18053,9589,513,48,Yes
4799,48,32103,6628,531,60,Yes
4800,56,15384,4542,688,24,No
4801,33,21658,5610,721,36,No
4802,52,27901,4898,725,12,No
4803,56,15979,3912,604,12,No
4804,57,9116,1972,582,24,Yes
4805,46,12891,7242,570,12,Yes
4806,42,14337,6746,675,60,No
4807,24,19645,5069,571,12,Yes
4808,51,22519,10846,739,12,No
4809,38,33251,3693,648,12,No
4810,58,11924,4331,593,60,Yes
4811,44,30919,6961,594,36,No
4812,43,18297,2875,527,48,No
4813,42,9020,4887,586,12,Yes
4814,22,22176,4427,605,24,No
4815,51,42537,21744,682,24,No
4816,31,34253,10502,642,60,No
4817,48,21202,2271,581,36,No
4818,52,38672,18031,551,12,No
4819,25,24248,9655,631,60,No
4820,58,35975,9788,485,48,No
4821,30,9596,2310,624,36,Yes
4822,60,11791,1613,739,36,No
4823,44,31714,18099,633,60,Yes
4824,55,47554,16500,662,24,No
4825,64,27136,3873,653,36,No
4826,43,17177,9178,539,24,Yes
4827,37,14396,3446,790,36,No
4828,21,18813,3796,617,36,No
4829,51,40409,9717,649,36,No
4830,51,18559,7094,597,48,No
4831,62,37193,5096,741,24,No
4832,62,30524,10404,533,48,No
4833,54,51894,28431,754,24,No
4834,29,24346,4725,625,48,No
4835,42,21486,5706,607,48,No
4836,33,38133,11365,599,48,No
